Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,NORDEN LOFTS NORDEN LOFTS 2,121 Westmoreland Ave,,White Plains,NY,10606,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.027322,-73.778019,06/18/2023,180125,2023-06-18 00:11:22,,,,01/27/2021,J1772
ELEC,TEK AUTOMOTIVE CAPALB PED2-6R,350 New Karner Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731131,-73.853398,06/18/2023,193357,2023-06-18 00:24:15,,,,07/30/2021,J1772
ELEC,Evolve NY- Hancock,661 W. Main Street,,Hancock,NY,13783,,833-632-2778,E,,Public,24 hours daily,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,41.956150,-75.294390,06/18/2023,237869,2023-06-18 00:37:39,,,,12/13/2022,CHADEMO J1772COMBO
ELEC,RPI 1 GARAGE L1 S1,77 College Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.727521,-73.681147,06/18/2023,173930,2023-06-18 00:13:51,,,,01/27/2021,J1772
ELEC,Pinnacle North,20 North Shore Blvd.,,Canandaigua,NY,14424,,888-998-2546,E,,Public,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,42.876493,-77.269362,06/17/2023,200490,2023-06-17 23:58:33,,,,11/03/2021,J1772
ELEC,Lorell Professional Building,1476 Deer Park Ave,,North Babylon,NY,11703,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.747521,-73.324952,06/18/2023,154899,2023-06-18 01:24:08,,,,04/11/2019,J1772
ELEC,MAIN LIBRARY SCHENECTADY,99 Clinton St,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.815247,-73.937702,06/18/2023,260849,2023-06-18 00:09:57,,,,05/16/2023,J1772
ELEC,CNDL - E. SYR CANDLEWOOD 1.1,6550 Baptist Way,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.088630,-76.088420,06/18/2023,186130,2023-06-18 00:22:56,,,,03/12/2021,J1772
ELEC,NATIONAL GRID DAVIDSONS BREW,1043 U.S. 9,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.343451,-73.685700,06/18/2023,162244,2023-06-18 00:11:30,,,,06/12/2020,J1772
ELEC,Manlius Academy North,4719 Kehoe Ln,,Manlius,NY,13104,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,16,,,LIVINGSTON,https://www.solution.energy,GPS,43.000420,-75.964850,07/12/2022,223261,2023-02-14 15:54:11,P,,,03/31/2022,J1772
ELEC,ESF STATION 7,Stadium Place,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035249,-76.139680,06/18/2023,197199,2023-06-18 00:25:18,,,,10/07/2021,J1772
ELEC,5TH AVE RIVER STREET 3,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735090,-73.687996,06/18/2023,175240,2023-06-18 00:18:12,,,,01/27/2021,J1772
ELEC,McCauley Mountain Ski & Mountain Bike Center,300 Mc Cauley Rd,,Old Forge,NY,13420,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com/,GPS,43.698207,-74.963499,05/03/2023,257681,2023-05-03 20:36:28,P,,,03/30/2023,J1772
ELEC,Elm Ave,1 Research Circle,,Niskayuna,NY,12309,,800-663-5633,E,,Public,,,,11,,,SemaCharge Network,https://semaconnect.com/,GPS,42.825582,-73.879336,06/18/2023,148044,2023-06-18 00:00:36,,,,11/02/2018,J1772
ELEC,New King Holding LLC,10 New King St,,West Harrison,NY,10604,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,200-9,41.083498,-73.714367,10/11/2022,230215,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,,New York,NY,10065,,212-219-3413  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760289,-73.959501,10/06/2022,115135,2023-01-18 15:15:20,P,,,06/16/2017,J1772 TESLA
ELEC,Wellington Manor Building 4380,4399 Plantation Blvd,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.126470,-76.211440,07/12/2022,223233,2023-02-14 15:54:11,P,,,03/31/2022,J1772
ELEC,600 RIVER ROAD 600 RIVER,600 River Rd,,North Tonawanda,NY,14120,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035576,-78.887184,06/18/2023,152233,2023-06-18 00:17:09,,,,01/07/2020,J1772
ELEC,11 East 86th Street,11 East 86th St,,New York,NY,10028,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,40.781470,-73.959860,07/12/2022,223278,2023-02-14 15:54:11,P,,,03/16/2022,J1772
ELEC,SU COE #1,727-799 E Washington St,,Syracuse,NY,13244,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.049634,-76.141079,06/18/2023,162275,2023-06-18 00:10:41,,,,06/12/2020,J1772
ELEC,National Grid - Syracuse Office Center,300 Erie Blvd W,"In customer parking lot, access off of Genesee Street",Syracuse,NY,13202,,315-474-1511,E,,Public,"8am-5pm M-F, 24 hours Sat-Sun",,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.051581,-76.157208,07/14/2021,123603,2023-02-15 22:45:41,T,,,03/01/2019,J1772
ELEC,HUDSON PRESERVE BLDG 19 #13,1601 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.732864,-73.726690,06/18/2023,143251,2023-06-18 00:15:05,,,,08/15/2019,J1772
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.731257,-73.992101,10/06/2022,115194,2023-01-18 15:15:20,P,,,01/21/2016,J1772 TESLA
ELEC,CDTA MENANDS 1,431 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.702040,-73.715735,06/18/2023,206083,2023-06-18 00:25:18,,,,02/10/2022,J1772
ELEC,Ontario Travel Plaza,8700 Vallance Rd,,Le Roy,NY,14482,,866-816-7584,E,,Public,,,,,2,,EV Connect,http://evconnect.com/,GPS,43.031103,-77.906018,06/18/2023,190225,2023-06-18 01:24:18,,,,03/12/2021,CHADEMO J1772COMBO
ELEC,CMH STATION 3,67 Prospect Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246680,-73.778750,06/18/2023,213960,2023-06-18 00:27:07,,,,04/14/2022,J1772
ELEC,CHARGING UR CAR STATION 2,1546 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.844751,-73.749793,06/18/2023,222203,2023-06-18 00:16:04,,,,06/30/2022,J1772
ELEC,BURNS MGT SHERWOOD 1,19-21 Wells St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087137,-73.792150,06/18/2023,120967,2023-06-18 00:13:42,,,,03/27/2019,J1772
ELEC,Queens Family Court Municipal Garage,150-07 Archer Street,,Queens,NY,11433,,866-816-7584,E,,Public,,,,3,,,EV Connect,http://evconnect.com/,GPS,40.701647,-73.803843,06/18/2023,123069,2023-06-18 01:24:06,,,,04/01/2019,J1772
ELEC,WARRENCOUNTY DPW 4,1376 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.359200,-73.701305,06/18/2023,150256,2023-06-18 00:17:04,,,,12/17/2019,J1772
ELEC,THERMAL QUICK AG EV1,11 Sitterly Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.850567,-73.757180,06/18/2023,181636,2023-06-18 00:19:19,,,,01/27/2021,J1772
ELEC,4545 Center Blvd-TF Cornerstone LIC - Tesla Destination,4545 Center Blvd,,Long Island City,NY,11109,,718-440-3408  877-798-3752,E,,Public,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747676,-73.956012,10/06/2022,150600,2023-01-18 15:15:20,P,,,03/30/2019,TESLA
ELEC,TPWC  TPWC 6A,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714246,-73.936003,06/18/2023,227767,2023-06-18 00:25:03,,,,09/17/2022,J1772
ELEC,FAYETTVL LIBRAY ORCHARD 1,288 Orchard St,,Fayetteville,NY,13066,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.026026,-76.007024,06/18/2023,194157,2023-06-18 00:24:46,,,,08/21/2021,J1772
ELEC,EV TILDEN NEW LEBANON,21 Tilden Rd,,New Lebanon,NY,12125,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.466870,-73.394615,06/18/2023,201455,2023-06-18 00:26:22,,,,11/20/2021,J1772
ELEC,iPark - 59 Allen Street Garage,59 Allen Street,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10002,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.717195,-73.991658,06/17/2023,195054,2023-06-18 00:00:00,,,,09/03/2021,J1772
ELEC,Longhouse Reserve - Tesla Destination,133 Hands Creek Rd,,East Hampton,NY,11937,,631-329-3568  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.982212,-72.200115,10/06/2022,150564,2023-01-18 15:15:20,P,,,04/01/2019,TESLA
ELEC,STONY BROOK UNV LAKE DRIVE,Lake Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.911831,-73.121521,06/18/2023,162456,2023-06-18 00:03:05,,,,06/12/2020,J1772
ELEC,McDonalds New Paltz,261 Main Street,,New Paltz,NY,12561,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.743467,-74.071057,06/17/2023,186698,2023-06-17 23:58:07,,,,03/29/2021,J1772
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.695115,-73.990993,10/06/2022,114896,2023-01-18 15:15:20,P,,,05/24/2018,J1772 TESLA
ELEC,Sunshine Square,700 Patchogue Yaphank Rd,,Medford,NY,11763,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.807080,-72.954540,06/17/2023,228503,2023-06-17 23:56:15,,,,03/07/2018,CHADEMO J1772COMBO
ELEC,NATIONAL GRID KOHLS SARATOGA,79 Weibel Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.097209,-73.746601,06/18/2023,162196,2023-06-18 00:11:49,,,,06/12/2020,J1772
ELEC,ALBANY COUNTY S PEARL STN 1,722 S Pearl St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.627523,-73.767238,06/18/2023,224504,2023-06-18 00:28:28,,,,07/28/2022,J1772
ELEC,ULSTER COUNTY HEALTH DEPT 2,239 Golden Hill Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917039,-74.018726,06/18/2023,180101,2023-06-18 00:09:35,,,,01/27/2021,J1772
ELEC,Icon Parking OMNI - Tesla Destination,143-159 W 68th St,,New York,NY,10023,,212-874-9664  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775920,-73.983130,10/06/2022,115015,2023-01-18 15:15:20,P,,,10/17/2018,J1772 TESLA
ELEC,KEELER STATION 02,1111 Troy-Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.766329,-73.813315,06/18/2023,190454,2023-06-18 00:23:57,,,,05/31/2021,J1772
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,,Southold,NY,11971,,631-765-2626  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.051979,-72.434844,10/06/2022,152628,2023-01-18 15:15:20,P,,,10/11/2019,TESLA
ELEC,Queensboro Hall,80-25 126th St,,Queens,NY,11415,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.714376,-73.826095,06/18/2023,123134,2023-06-18 01:24:08,,,,04/01/2019,J1772
ELEC,SUNY ADIRONDACK SUNY ACC 1.3,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355170,-73.654090,06/18/2023,181424,2023-06-18 00:20:39,,,,01/27/2021,J1772
ELEC,TOWN OF RED HK RED HOOK 1,7336 S Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.987127,-73.880399,06/18/2023,171726,2023-06-18 00:09:19,,,,01/27/2021,J1772
ELEC,NATIONAL GRID VENTLATHAM,207 Troy Schenectady Rd,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.740120,-73.731328,06/18/2023,162364,2023-06-18 00:09:20,,,,06/12/2020,J1772
ELEC,"Home2 Suites by Hilton Rochester Henrietta, NY - Tesla Destination",999 Jefferson Rd,,Rochester,NY,14623,,585-272-0090  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.086614,-77.611179,10/06/2022,115228,2023-01-18 15:15:20,P,,,12/01/2017,J1772 TESLA
ELEC,MOHAWK HARBOR01 STATION #3,220 Harborside Blvd,,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.825252,-73.931190,06/18/2023,181903,2023-06-18 00:21:37,,,,01/27/2021,J1772
ELEC,NYS PARKS LI STATION 1,880 Lake Dr,,Lakeview,NY,11552,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.683060,-73.643105,06/18/2023,213461,2023-06-18 00:25:34,,,,04/06/2022,J1772
ELEC,LKT SOUTH 3,575  Boices Ln,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.967292,-74.002728,06/18/2023,235446,2023-06-18 00:31:06,,,,10/29/2022,J1772
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773415,-73.959234,10/06/2022,115028,2023-01-18 15:15:20,P,,,05/15/2015,J1772 TESLA
ELEC,Rockland Country Club,380 Rt 9W,,Sparkill,NY,10976,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.024870,-73.917890,07/12/2022,223294,2023-02-14 15:54:11,P,,,05/17/2022,J1772
ELEC,New Paltz Plaza Shopping Mall - Tesla Supercharger,271 Main Street Plaza Diner,,New Paltz,NY,12561,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.743818,-74.070079,10/03/2022,196518,2022-12-01 17:40:26,P,,,09/25/2021,TESLA
ELEC,City Parking RL Mercer Street - Tesla Destination,40 Mercer St,,New York,NY,10025,,212-219-3413  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721437,-74.001238,10/06/2022,115118,2023-01-18 15:15:20,P,,,06/16/2017,J1772 TESLA
ELEC,NATIONAL GRID NEW HAMPTON INN,1305 Buckley Rd,,Syracuse,NY,13212,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094833,-76.172042,06/18/2023,162209,2023-06-18 00:11:49,,,,06/12/2020,J1772
ELEC,854ELLICOTT 134 HIGH ST 7,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901007,-78.863771,06/18/2023,181847,2023-06-18 00:21:43,,,,01/27/2021,J1772
ELEC,OMG EV CHARGER EVCHARGER1,656 Co Hwy 33,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626186,-74.945045,06/18/2023,203017,2023-06-18 00:26:58,,,,12/24/2021,J1772
ELEC,Quik Park Hudson 180 LLC - Tesla Destination,180 Riverside Blvd,,New York,NY,10069,,212-352-0514  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778412,-73.988294,10/06/2022,115033,2023-01-18 15:15:20,P,,,11/20/2015,J1772 TESLA
ELEC,Stop & Shop #566 - Arverne By-the-sea,70-20 Rockaway Beach Boulevard,,Queens,NY,11692,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2,,L2,Volta,https://voltacharging.com/,GPS,40.589814,-73.799950,06/18/2023,212485,2023-06-18 01:27:01,,,,03/25/2022,J1772
ELEC,TPWC  TPWC 2,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714900,-73.935085,06/18/2023,227762,2023-06-18 00:25:02,,,,09/17/2022,J1772
ELEC,RIT EV CHARGING D LOT CENTER,Clark Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086150,-77.673358,06/18/2023,180151,2023-06-18 00:05:24,,,,01/27/2021,J1772
ELEC,STOHL STOHL5,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779479,-78.781172,06/18/2023,180669,2023-06-18 00:19:45,,,,01/27/2021,J1772
ELEC,Delaware Plaza\,3 Normanskill Blvd,,Delmar,NY,12054,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.628821,-73.811187,07/12/2022,189509,2023-02-14 15:54:11,P,,,07/08/2022,J1772
ELEC,HVCC - Campus Center,80 Vandenburgh Ave,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.697390,-73.683710,07/12/2022,223097,2023-02-14 15:54:11,P,,,12/02/2021,J1772
ELEC,TPS AMC DOWNTOWN,22 Holland Ave,,Albany,NY,12209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.646230,-73.772930,06/18/2023,162141,2023-06-18 00:12:46,,,,06/12/2020,J1772
ELEC,Thorpe's GMC,5964 MAIN ST,,TANNERSVILLE,NY,12485,,866-816-7584,E,,Public,,,,,1,,EV Connect,http://evconnect.com/,GPS,42.196035,-74.131107,06/18/2023,254289,2023-06-18 01:24:34,,,,02/21/2023,J1772COMBO
ELEC,WATERVLIET PARK 2,28 Selke Dr,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.729729,-73.698588,06/18/2023,202125,2023-06-18 00:25:20,,,,12/08/2021,J1772
ELEC,Associate's Lot,2157 Main St,,Buffalo,NY,14214,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.929000,-78.847208,06/18/2023,202630,2023-06-18 01:24:30,,,,12/13/2021,J1772
ELEC,799 SENECA STATION 15,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875107,-78.847289,06/18/2023,191254,2023-06-18 00:24:24,,,,06/19/2021,J1772
ELEC,VIP HUNTINGTON CT4023-01,345 W Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.828968,-73.429436,06/18/2023,195662,2023-06-18 00:25:19,,,,09/08/2021,J1772
ELEC,Greymoor Way - Building 11,2207 Drummers Ct,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.181170,-76.298990,07/12/2022,223126,2023-02-14 15:54:11,P,,,10/28/2021,J1772
ELEC,Courtyard by Marriott Kingston-QBDestinationSiteID37717 - Tesla Destination,500 Frank Sottile Blvd,,Kingston,NY,12401,,845-382-2300  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.969690,-73.986387,10/06/2022,250867,2023-01-18 15:15:20,P,,,12/12/2017,TESLA
ELEC,G & M REALTY 2 STATION 3,22-44 Jackson Ave,,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.745399,-73.946226,06/18/2023,223834,2023-06-18 00:29:45,,,,07/21/2022,J1772
ELEC,STATION 1 @ VIL VICTOR,70 E Main St,,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.981495,-77.408134,06/18/2023,162320,2023-06-18 00:09:57,,,,06/12/2020,J1772
ELEC,ROCHESTER NY SISTER CITIES 1,28 Fitzhugh St N,,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.156137,-77.614096,06/18/2023,145450,2023-06-18 00:15:47,,,,09/21/2019,J1772
ELEC,2nd Precinct,441 Central Park Ave,,Yonkers,NY,10704,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.919447,-73.868721,06/18/2023,260293,2023-06-18 01:24:42,,,,05/04/2023,J1772
ELEC,COLGATE 113 BROAD LOT,113 Broad St,,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.815548,-75.540842,06/18/2023,162445,2023-06-18 00:03:14,,,,06/12/2020,J1772
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,2,,,Non-Networked,,200-9,41.026867,-73.767674,03/08/2023,65275,2023-03-08 17:16:33,SG,,,07/23/2014,J1772
ELEC,Denny's - Tesla Supercharger,10390 Bennett Road,,Fredonia,NY,14063,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.454125,-79.308690,10/03/2022,233045,2022-12-01 17:40:26,P,,,10/03/2022,TESLA
ELEC,The Ridge - Lot B,12 Ridgeway Ln,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.741700,-73.635940,07/12/2022,223111,2023-02-14 15:54:11,P,,,12/30/2021,J1772
ELEC,854ELLICOTT 589 ELLICOTT 5,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895811,-78.868299,06/18/2023,181839,2023-06-18 00:21:44,,,,01/27/2021,J1772
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.412844,-73.667098,06/17/2023,228618,2023-06-17 23:56:21,,,,03/07/2018,CHADEMO J1772COMBO
ELEC,Eastview Mall - Tesla Supercharger,7979 Pittsford Victor Rd,,Victor,NY,14564,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,43.028655,-77.440128,10/03/2022,102348,2022-12-01 17:40:26,P,,,09/01/2017,TESLA
ELEC,BURNS MGT THE SPRINGS #4,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094747,-73.743656,06/18/2023,174329,2023-06-18 00:13:58,,,,01/27/2021,J1772
ELEC,WHEATLAND-CHILI ELEMENTRY1,13 Beckwith Ave,,Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.025917,-77.748225,06/18/2023,187784,2023-06-18 00:19:44,,,,04/20/2021,J1772
ELEC,MPG Parking,475 West 41st St,,New York,NY,10036,,888-998-2546,E,,Public,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.758967,-73.995189,06/17/2023,251159,2023-06-17 23:58:52,,,,01/20/2023,J1772
